19:22:31.753 INFO (Entity.java:228) Table feed_info was missing but it is not required.
19:22:31.753 INFO (GTFSFeed.java:90) Feed ID is undefined.
19:22:31.753 INFO (GTFSFeed.java:92) Feed ID is 'null'.
19:22:31.753 INFO (Entity.java:232) Loading GTFS table agency from agency.txt
19:22:31.754 INFO (Entity.java:228) Table calendar was missing but it is not required.
19:22:31.754 INFO (Entity.java:232) Loading GTFS table calendar_dates from calendar_dates.txt
19:22:31.814 INFO (Entity.java:228) Table fare_attributes was missing but it is not required.
19:22:31.814 INFO (Entity.java:228) Table fare_rules was missing but it is not required.
19:22:31.814 INFO (Entity.java:232) Loading GTFS table routes from routes.txt
19:22:31.825 INFO (Entity.java:232) Loading GTFS table shapes from shapes.txt
19:22:33,202 ERROR ~ DB transaction left unclosed, this signifies a memory leak!
19:22:33,204 ERROR ~ DB transaction left unclosed, this signifies a memory leak!
19:22:33,204 ERROR ~ DB transaction left unclosed, this signifies a memory leak!
19:22:35.420 INFO (Entity.java:240) Record number 500.0k
19:22:37.788 INFO (Entity.java:232) Loading GTFS table stops from stops.txt
19:22:37.861 INFO (Entity.java:228) Table transfers was missing but it is not required.
19:22:37.861 INFO (Entity.java:232) Loading GTFS table trips from trips.txt
19:22:37.987 INFO (Entity.java:228) Table frequencies was missing but it is not required.
19:22:37.988 INFO (Entity.java:232) Loading GTFS table stop_times from stop_times.txt
19:22:43.060 INFO (Entity.java:240) Record number 500.0k
19:22:45.374 INFO (Entity.java:240) Record number 1.0M
19:22:47.922 INFO (Entity.java:240) Record number 1.5M
19:22:50.381 INFO (GTFSFeed.java:105) 0 errors
19:22:50,382 INFO  ~ GtfsImporter: importing agencies...
19:23:57,062 INFO  ~ Fixed 32 / 41 stops after first round for trip pattern 1c26ad6c-e93c-4516-8015-b5dd91350c14 (UNION STATION) on route dabee5cc-3a9a-4760-ac59-37b0f52d6756
19:23:57,203 INFO  ~ Fixed 8 / 11 stops after first round for trip pattern 7dc85161-ddae-4467-bbba-6bed83fd150f (BRANCH AVE STATION) on route 3749ce95-2e73-4bca-947f-8deff993e893
19:23:57,203 WARN  ~ Shape dist traveled past end of shape, was 13288.642282028446, expected max 13288.642282028446, clamping
19:23:57,301 INFO  ~ Fixed 35 / 39 stops after first round for trip pattern 9bc81bd3-6ea2-4774-9950-aab25cb8a99d (NAYLOR RD STATION) on route 1fc359e0-ed3f-4633-8669-aed267b3f6c3
19:23:57,411 INFO  ~ Fixed 30 / 38 stops after first round for trip pattern dd641969-3e69-4197-bff6-7a75d20b798b (DUPONT CIRCLE) on route 7aa38cc7-98c4-4b5d-a39b-4f947c09c1c6
19:23:57,480 INFO  ~ Fixed 39 / 40 stops after first round for trip pattern 75a4d713-b9d6-40d0-9b35-1316bc1b15f7 (FARRAGUT SQUARE) on route 514138fc-5fe2-4653-8e91-fe5a119ba57e
19:23:57,607 INFO  ~ Fixed 10 / 20 stops after first round for trip pattern a238e218-87c7-4c26-8b3d-9e2ea6e8c64c (PENTAGON) on route 3022ea57-41fd-45e4-b063-064b2074458e
19:23:57,643 INFO  ~ Fixed 19 / 25 stops after first round for trip pattern 3e1680f5-f635-41b9-9390-bc0833728476 (METRO CENTER) on route 65c9d20d-691b-411d-81b1-69754c83630b
19:23:57,755 INFO  ~ Loaded 17000 / 49539 trips
19:23:57,843 INFO  ~ Fixed 23 / 27 stops after first round for trip pattern ec5285b9-afd0-49ef-8b36-dc0d26d24f31 (PENTAGON CITY STATION) on route d6e75512-873e-48b3-9f35-f21347897c2b
19:23:57,844 WARN  ~ Shape dist traveled past end of shape, was 9051.467072845457, expected max 9051.467072845457, clamping
19:23:57,865 INFO  ~ Fixed 20 / 20 stops after first round for trip pattern bec98128-1cf8-43b4-937e-afc6b2b5e3c7 (GALLERY PLACE) on route c7449c4c-793b-4098-b220-43ca3ca39e7b
19:23:57,915 INFO  ~ Fixed 21 / 25 stops after first round for trip pattern 9ef9e802-ce4d-4c12-bbff-92849cfc4012 (MARK CENTER VIA FOXCHASE) on route 5b5834c9-330c-49fc-9be6-a57aa9b5348d
19:23:58,074 INFO  ~ Fixed 52 / 68 stops after first round for trip pattern c3ffc393-6e83-4433-83a8-1539db7b7918 (IVY CITY) on route 50c1edad-36dd-4c6c-9609-f75cbc24e66e
19:23:58,165 INFO  ~ Fixed 20 / 22 stops after first round for trip pattern 7b78ae7a-3674-4792-ace5-84f8cf52d7b2 (GREENBELT STATION) on route 731ba8e4-d838-43fb-856e-6d60c9f473dc
19:23:58,218 INFO  ~ Fixed 26 / 31 stops after first round for trip pattern e6e83ac3-be52-4cf2-ba7a-8536d73ae778 (CAMP SPRINGS) on route 9ae6bf06-cdd6-4556-a3c0-defc7421df55
19:23:58,251 INFO  ~ Fixed 14 / 21 stops after first round for trip pattern 8bd1c397-17cf-4bb2-b3e8-b95242e3458c (MARK CENTER) on route f55bc4d6-9baa-4164-bf24-80613ed9f80e
19:23:58,304 INFO  ~ Fixed 11 / 24 stops after first round for trip pattern 4e75a4a7-a558-4302-a9d1-261e2954ac0c (PENTAGON) on route 69a5b631-8444-44f9-8e14-4bb954e52aed
19:23:58,339 INFO  ~ Fixed 12 / 14 stops after first round for trip pattern 0ec0489d-c534-42fd-8b6a-ec30c31c2320 (BETHESDA STATION) on route 8245a4f0-29ea-4ef9-bada-187fcf640291
19:23:58,346 INFO  ~ Fixed 15 / 15 stops after first round for trip pattern e0eb0b90-52d1-42c6-8848-ead20f930703 (SHADY GROVE) on route 675d11b4-e400-4c17-9a72-b1b3ace62d85
19:23:58,482 INFO  ~ Fixed 44 / 52 stops after first round for trip pattern 8466fd1c-c9bb-483c-8771-3938237b25d8 (SHADY GROVE STATION) on route e29e6e9d-d533-4dfe-9ab2-e34b7ddb280c
19:23:58,609 INFO  ~ Fixed 29 / 36 stops after first round for trip pattern 4786a3ea-7775-46bf-9cd3-61306d18f79a (STADIUM - ARMORY) on route 7aa38cc7-98c4-4b5d-a39b-4f947c09c1c6
19:23:58,655 INFO  ~ Fixed 19 / 19 stops after first round for trip pattern 9b550f20-602b-498e-a1e7-b34c84da8667 (FORT BELVOIR) on route a97fdbeb-13cb-4314-93d3-0608c476d283
19:23:58,929 INFO  ~ Fixed 39 / 49 stops after first round for trip pattern cd959698-9f63-44af-a7fa-9ed7a3737fdf (MCPHERSON SQUARE) on route a055fc6f-a7c4-4856-b754-083a44b83863
19:23:58,930 WARN  ~ Shape dist traveled past end of shape, was 10603.480104112945, expected max 10603.480104112945, clamping
19:23:58,931 WARN  ~ Shape dist traveled past end of shape, was 10603.480104112945, expected max 10603.480104112945, clamping
19:23:59,139 INFO  ~ Fixed 62 / 68 stops after first round for trip pattern 01358d23-6fe5-462a-8530-fb369508ab3a (UNITED MEDICAL CENTER) on route e2b733bd-b058-4f8c-a816-ff56f35888ec
19:23:59,140 WARN  ~ Shape dist traveled past end of shape, was 13032.254195230578, expected max 13032.254195230578, clamping
19:23:59,323 INFO  ~ Fixed 57 / 72 stops after first round for trip pattern 1ed6d9c9-925f-484b-9d14-28a69bded436 (TYSONS CORNER) on route a82d1b71-cf03-466d-907b-e5e9bff4f470
19:23:59,567 INFO  ~ Fixed 54 / 67 stops after first round for trip pattern 6ad33adc-cedd-474e-a0a3-bd7f239f9f50 (SHADY GROVE STATION) on route 998f79eb-cb00-461a-8168-ce6425d4e132
19:23:59,865 INFO  ~ Fixed 46 / 54 stops after first round for trip pattern fe815ea4-4b2f-4286-bff8-c2527dceca6b (PENTAGON) on route c5ba57e4-0e39-4a81-84df-4f197db05693
19:23:59,930 INFO  ~ Fixed 26 / 35 stops after first round for trip pattern c02cd919-2656-45c0-9c89-030a50455c76 (SEVEN CORNERS) on route d745711f-c227-410e-9e6a-1739ec14367d
19:23:59,931 WARN  ~ Shape dist traveled past end of shape, was 8345.168686762092, expected max 8345.168686762092, clamping
19:24:00,115 INFO  ~ Fixed 57 / 67 stops after first round for trip pattern bbc012ea-3c19-475f-b7d1-6bfa31c411c8 (HUNTING POINT) on route 8502291b-5c5d-4f36-9799-dbd2658168f7
19:24:00,356 INFO  ~ Fixed 54 / 62 stops after first round for trip pattern 19b0f58d-2cc5-40fe-8394-8127e23f9874 (ARCHIVES) on route 2910d3ce-dc0d-498c-a692-b6fcd674638b
19:24:00,489 INFO  ~ Fixed 29 / 36 stops after first round for trip pattern 6a6010bf-930f-40e0-aec6-a1e5dc4223a2 (NEW CARROLLTON STATION) on route cf392cbe-bf91-409b-87b4-9142344e1c82
19:24:00,636 INFO  ~ Fixed 54 / 61 stops after first round for trip pattern f7e30bdb-32c6-4e8c-a29e-42a616829f8d (ARCHIVES) on route 2910d3ce-dc0d-498c-a692-b6fcd674638b
19:24:00,673 INFO  ~ Fixed 20 / 25 stops after first round for trip pattern f21faf12-5374-4c45-9ba1-52adab1d851b (MT PLEASANT VIA ADAMS MORGAN) on route 65c9d20d-691b-411d-81b1-69754c83630b
19:24:00,674 WARN  ~ Shape dist traveled past end of shape, was 6365.558181208356, expected max 6365.558181208356, clamping
19:24:00,731 INFO  ~ Loaded 18000 / 49539 trips
19:24:00,875 INFO  ~ Fixed 28 / 33 stops after first round for trip pattern df88b5b9-ba8f-4000-b3d6-7bcce7b29ba0 (NAYLOR & GOOD HOPE) on route d8e9ced1-7c0d-408a-be69-f51f44ff72b9
19:24:00,875 WARN  ~ Two stops on trip pattern df88b5b9-ba8f-4000-b3d6-7bcce7b29ba0 map to same point on shape
19:24:00,875 WARN  ~ Two stops on trip pattern df88b5b9-ba8f-4000-b3d6-7bcce7b29ba0 map to same point on shape
19:24:01,018 INFO  ~ Fixed 44 / 56 stops after first round for trip pattern def9ed84-dbcd-4b02-bf7f-1ebe7c9fff49 (SILVER SPRING STATION) on route 9d43c59c-0d0a-4f8f-8821-1cb93964a9b6
19:24:01,153 INFO  ~ Fixed 40 / 48 stops after first round for trip pattern e989c194-cc14-40ff-aac3-ebddb3eec9e5 (KENNEDY CENTER) on route f8346fd3-2fb8-4e48-8348-82039c822708
19:24:01,190 INFO  ~ Fixed 5 / 9 stops after first round for trip pattern ea92b15e-431f-40e0-bf7b-6a80a6653fd1 (NEW CARROLLTON STATION) on route 4db268fd-2c00-410d-9f0b-626716e6e800
19:24:01,195 WARN  ~ Shape dist traveled past end of shape, was 24843.063727905428, expected max 24843.063726142143, clamping
19:24:01,198 WARN  ~ Shape dist traveled past end of shape, was 24843.063727905428, expected max 24843.063726142143, clamping
19:24:01,254 INFO  ~ Fixed 28 / 32 stops after first round for trip pattern 5a844481-ff49-438b-adf4-04d1e826530a (MINNESOTA AVE STATION) on route 3bb2e2ce-9c7e-402c-ae25-8adb50676ef8
19:24:01,380 INFO  ~ Fixed 51 / 60 stops after first round for trip pattern f23b9a93-ef57-4929-a50e-abaab0fbf810 (NEW CARROLLTON STATION) on route 580c1380-22a3-4e0e-836a-7a50c2d1c6ce
19:24:01,448 INFO  ~ Fixed 30 / 36 stops after first round for trip pattern 7201e303-fe49-4b8f-84cf-0f4cb3742120 (ADDISON RD STATION) on route 2ba5f494-d8c6-4a5e-8048-cec924f311f4
19:24:01,449 WARN  ~ Shape dist traveled past end of shape, was 10826.006453438009, expected max 10826.006453438009, clamping
19:24:01,588 INFO  ~ Fixed 46 / 57 stops after first round for trip pattern 1e96890f-c8e1-4a90-9162-0644439b5f85 (ELLINGTON BRIDGE) on route a92ae21c-9adf-4fa1-b4ca-141eb353aca7
19:24:01,620 INFO  ~ Fixed 18 / 25 stops after first round for trip pattern bf3135e6-473a-472a-aeff-e02cf7de0c62 (FRANKLIN SQUARE) on route 3399e8df-4f27-44a0-9659-91ebfcdba45a
19:24:01,755 INFO  ~ Fixed 25 / 28 stops after first round for trip pattern 1520e581-b9f6-49fd-ac6f-50d9a9f913ec (SOUTH LAUREL PARK & RIDE) on route 008ddbb6-73a5-4bc4-b10e-a4f5f1e4c512
19:24:01,778 INFO  ~ Fixed 8 / 11 stops after first round for trip pattern 29f35a8a-045d-4664-aaa3-49aad4194d12 (GATEWAY CENTER - BOWIE TOWN CENTER) on route 5cbdbfde-3219-4462-bfc4-c5102dbe1c8e
19:24:01,779 WARN  ~ Shape dist traveled past end of shape, was 17297.56043744042, expected max 17297.56043744042, clamping
19:24:01,867 INFO  ~ Fixed 35 / 42 stops after first round for trip pattern 8da4dd43-462a-47e2-b16d-5ec35b2353f1 (FORESTVILLE) on route 410742bb-7816-4ffa-afd4-836c4192003e
19:24:01,938 INFO  ~ Fixed 27 / 32 stops after first round for trip pattern 587602eb-c2c5-4c0c-9b22-388d894ed682 (VIENNA STATION) on route d198f0d0-1941-4835-be05-5bf86af85143
19:24:01,973 INFO  ~ Fixed 27 / 29 stops after first round for trip pattern d996a657-be4a-4a6e-a37a-9876ad07be8a (COAST GUARD HQ VIA ANACOSTIA STATION) on route 58734787-ac66-4da4-bc4b-ee3f043aebbb
19:24:02,125 INFO  ~ Fixed 40 / 56 stops after first round for trip pattern ef2e0277-015e-4355-a4ad-c9796f9f24f7 (AVONDALE) on route 495bc5f6-d4fe-4763-9dab-f2fb19b94f96
19:24:02,151 INFO  ~ Fixed 16 / 20 stops after first round for trip pattern 2b097241-16d4-4b16-a191-48227aebe915 (NATIONALS PARK) on route 79d84329-0fae-4821-a978-5ddc0bda267e
19:24:02,237 INFO  ~ Fixed 19 / 24 stops after first round for trip pattern 17380d5c-c5a1-426e-822e-04a77147d1da (POTOMAC AVE STATION) on route fdf7cb85-4ebd-4097-933e-bd7e15310a22
19:24:02,388 INFO  ~ Fixed 28 / 40 stops after first round for trip pattern fe76d9e4-1ba1-4ce3-bf7a-3149271b1fd9 (POTOMAC AVE STATION) on route 260cf41a-7a2c-43b6-8d94-c5c7ff6ecc3d
19:24:02,622 INFO  ~ Fixed 53 / 70 stops after first round for trip pattern 7adbaedc-76ec-48e8-bff9-fbb590809b1a (CHERRY HILL) on route 919dd3e2-1fbe-40e9-8a4f-27a226ddab30
19:24:02,787 INFO  ~ Fixed 49 / 54 stops after first round for trip pattern 2ef70e2b-923a-4107-a5fb-c1e18224810b (SOUTHERN AVE STATION) on route 166841aa-ec9a-4a76-b048-410e68faf703
19:24:02,915 INFO  ~ Fixed 44 / 53 stops after first round for trip pattern b1632f50-4d35-45b1-9c82-ccda575a33e0 (WHEATON STATION) on route ca0768b2-263b-451e-9af8-707ee1a68a71
19:24:03,011 INFO  ~ Fixed 19 / 19 stops after first round for trip pattern aefa2eb4-f61b-4702-92a7-5e5ea3c1f3f5 (SHADY GROVE) on route 675d11b4-e400-4c17-9a72-b1b3ace62d85
19:24:03,154 INFO  ~ Fixed 54 / 63 stops after first round for trip pattern ec15ee78-2f7b-42cc-8547-5994af5472f0 (ARCHIVES) on route 2910d3ce-dc0d-498c-a692-b6fcd674638b
19:24:03,294 INFO  ~ Fixed 45 / 56 stops after first round for trip pattern 7c2bd1d4-27aa-44bd-8f67-c12887ed609b (FORT TOTTEN) on route 659aa27c-6f5f-4608-aa49-5fbcbd841df2
19:24:03,302 INFO  ~ Loaded 19000 / 49539 trips
19:24:03,407 INFO  ~ Fixed 18 / 28 stops after first round for trip pattern 66c4bec5-e863-4ed8-9ed7-87ad5e7cf595 (BRANCH AVE STATION) on route 299deeb5-5b28-4394-80d1-6f386ce38cd8
19:24:03,410 WARN  ~ Shape dist traveled past end of shape, was 11287.70953434365, expected max 11287.70953434365, clamping
19:24:03,586 INFO  ~ Fixed 52 / 69 stops after first round for trip pattern 3d632f8f-0f5b-4f1f-8951-8663c3d75c32 (SILVER SPRING STATION) on route 998f79eb-cb00-461a-8168-ce6425d4e132
19:24:03,648 INFO  ~ Fixed 20 / 24 stops after first round for trip pattern 89578437-4f7b-4f67-94c5-ca97f3c3ef4c (TAKOMA STATION) on route 8ffb232c-528f-4ea4-a31f-171e597162fc
19:24:03,866 INFO  ~ Fixed 48 / 62 stops after first round for trip pattern 765303f9-94a5-4c28-8e63-dbe9c2dc925f (CONGRESS HEIGHTS STATION) on route ca60a6aa-1ff4-423e-b306-f8d057f252c5
19:24:04,084 INFO  ~ Fixed 60 / 72 stops after first round for trip pattern 914102c8-16a2-4789-a0c0-a8979d8fa1ba (SOUTHERN AVE STATION) on route 9ae6bf06-cdd6-4556-a3c0-defc7421df55
19:24:04,217 INFO  ~ Fixed 46 / 50 stops after first round for trip pattern 0d452a33-83e9-4122-9fbd-c67a0f4f9b9f (FARRAGUT SQUARE) on route 112478fe-86cf-4dff-a9b4-035975aa883c
19:24:04,421 INFO  ~ Fixed 55 / 61 stops after first round for trip pattern 8b69d76c-fcd6-439d-ba0c-440ba6885896 (KING STREET - OLD TOWN STATION) on route 098fd154-1adc-4e44-b476-adafafc3dab2
19:24:04,563 INFO  ~ Fixed 48 / 53 stops after first round for trip pattern 63743b60-eeb0-4818-bc8f-64e64cc2a98c (WHITE OAK) on route 30a83c83-65fe-47be-8646-47f3578004c9
19:24:04,897 INFO  ~ Fixed 55 / 61 stops after first round for trip pattern 1f01b2a0-d5dd-48d0-b2d5-1387ea5725cd (KING STREET - OLD TOWN STATION) on route 098fd154-1adc-4e44-b476-adafafc3dab2
19:24:04,950 INFO  ~ Fixed 34 / 44 stops after first round for trip pattern d736b3c1-51a9-4990-9af5-d886db8f3f38 (WASHINGTON OVERLOOK) on route e2b733bd-b058-4f8c-a816-ff56f35888ec
19:24:04,950 WARN  ~ Two stops on trip pattern d736b3c1-51a9-4990-9af5-d886db8f3f38 map to same point on shape
19:24:04,951 WARN  ~ Two stops on trip pattern d736b3c1-51a9-4990-9af5-d886db8f3f38 map to same point on shape
19:24:04,951 WARN  ~ Two stops on trip pattern d736b3c1-51a9-4990-9af5-d886db8f3f38 map to same point on shape
19:24:04,951 WARN  ~ Two stops on trip pattern d736b3c1-51a9-4990-9af5-d886db8f3f38 map to same point on shape
19:24:05,113 INFO  ~ Fixed 48 / 58 stops after first round for trip pattern 3b32bfeb-2191-4e8c-a39d-6c39357474a0 (PENTAGON) on route 3b45ac40-2361-43db-8c36-fb57f8670b38
19:24:05,126 INFO  ~ Fixed 7 / 8 stops after first round for trip pattern 0f9d3048-eebc-430b-8377-42e5e10a9e2a (WOODLEY PARK / ADAMS MORGAN) on route 2132eff7-ea70-404f-be15-4523b797b73a
19:24:05,481 INFO  ~ Fixed 55 / 62 stops after first round for trip pattern 5836d00a-dad9-4a3f-bb57-c7404fe8c687 (SOUTHERN AVE STATION) on route 2910d3ce-dc0d-498c-a692-b6fcd674638b
19:24:05,482 WARN  ~ Shape dist traveled past end of shape, was 16332.206980110173, expected max 16332.205880631318, clamping
19:24:05,501 INFO  ~ Fixed 14 / 15 stops after first round for trip pattern 98af508d-1e45-4d88-8153-9fc054d80dab (LINCOLNIA) on route be3a9254-6865-4845-b39f-bc40ca658cbd
19:24:05,868 INFO  ~ Fixed 71 / 85 stops after first round for trip pattern 7904e582-4adf-49cd-ac70-d1ca789357e1 (ADDISON RD STATION) on route 60f41c92-901d-42cf-89b3-c45c68fe485b
19:24:06,126 INFO  ~ Fixed 65 / 79 stops after first round for trip pattern d32c3240-6a70-40ef-a4d3-f302ac9e84c7 (COLLEGE PARK STATION) on route a231852c-67bd-4eb0-874d-d6b116737c58
19:24:06,257 INFO  ~ Fixed 40 / 44 stops after first round for trip pattern 0faa6ca2-715e-4e28-a82c-e1303531c656 (EAST FALLS CHURCH STATION) on route be3d2410-3446-44a7-bac2-cb9f3693e3db
19:24:06,258 WARN  ~ Two stops on trip pattern 0faa6ca2-715e-4e28-a82c-e1303531c656 map to same point on shape
19:24:06,304 INFO  ~ Fixed 23 / 34 stops after first round for trip pattern 792f42d0-3840-41c7-8caf-990aec80529d (WHEATON STATION) on route e29e6e9d-d533-4dfe-9ab2-e34b7ddb280c
19:24:06,313 INFO  ~ Fixed 17 / 17 stops after first round for trip pattern 0c0d7ee9-29bb-45e2-aeb9-925772f937e0 (FORT TOTTEN) on route 85eb7683-ac32-49d9-b969-fc8109723f7b
19:24:06,332 INFO  ~ Loaded 20000 / 49539 trips
19:24:06,481 INFO  ~ Fixed 30 / 37 stops after first round for trip pattern aa3c18ef-f5a4-42dd-a0d0-f77cf5d78308 (GARFIELD - ANACOSTIA LOOP) on route b17551d9-e7c4-4905-8eab-0b3087744de4
19:24:06,482 WARN  ~ Two stops on trip pattern aa3c18ef-f5a4-42dd-a0d0-f77cf5d78308 map to same point on shape
19:24:06,482 WARN  ~ Two stops on trip pattern aa3c18ef-f5a4-42dd-a0d0-f77cf5d78308 map to same point on shape
19:24:06,542 INFO  ~ Fixed 32 / 39 stops after first round for trip pattern 2e6e316d-85e0-4e94-b1af-ffaacc31215a (HUNTING POINT) on route 8502291b-5c5d-4f36-9799-dbd2658168f7
19:24:06,639 INFO  ~ Fixed 34 / 44 stops after first round for trip pattern a8b31861-aaf2-402f-bdf6-3f1a517b09cd (PENN MAR) on route 260cf41a-7a2c-43b6-8d94-c5c7ff6ecc3d
19:24:06,965 INFO  ~ Fixed 81 / 92 stops after first round for trip pattern d0c61f74-51bb-4b1b-908f-48f24ad6136d (NAYLOR RD STATION) on route 87b520e2-5389-4618-915f-bc5a1c4c83ea
19:24:07,189 INFO  ~ Fixed 42 / 56 stops after first round for trip pattern f7c7af0b-6e5f-4b07-9a0b-a2920fba8885 (DEANWOOD STATION) on route a97908e6-8312-4006-9fb4-2f979ee12dbf
19:24:07,237 INFO  ~ Fixed 16 / 19 stops after first round for trip pattern 49f98974-a951-432c-a7b0-c62fa305f6d5 (MT PLEASANT VIA ADAMS MORGAN) on route 99f5483c-7024-4017-80ae-adb34bdfc32d
19:24:07,237 WARN  ~ Shape dist traveled past end of shape, was 5271.072748414232, expected max 5271.072748414232, clamping
19:24:07,387 INFO  ~ Fixed 46 / 55 stops after first round for trip pattern c0c7d0d6-5007-4f02-8ab7-80875da4b3d7 (GREENBELT STATION) on route ba13de1b-9e70-4382-9373-dc8cc61cccb4
19:24:07,415 INFO  ~ Fixed 13 / 18 stops after first round for trip pattern 04294c0e-b8ec-45eb-8ce8-e3cd04ce9c8a (NEW CARROLLTON STATION) on route 56db33d3-4290-4545-b21b-1bdf3f2f7937
19:24:07,465 INFO  ~ Fixed 33 / 38 stops after first round for trip pattern 677534e6-c899-4cd3-b717-37b7cb35264e (NAYLOR RD STATION) on route 87b520e2-5389-4618-915f-bc5a1c4c83ea
19:24:07,693 INFO  ~ Fixed 55 / 71 stops after first round for trip pattern d146b9c3-5629-44b2-bfe9-f99b406a4177 (SILVER SPRING STATION) on route 9d43c59c-0d0a-4f8f-8821-1cb93964a9b6
19:24:07,931 INFO  ~ Fixed 58 / 66 stops after first round for trip pattern cf944eae-31e8-41d2-b587-ec8be76782b1 (GEORGE MASON UNIVERSITY) on route b1ff195b-ce70-4332-b70a-4c4f924ad206
19:24:07,963 INFO  ~ Fixed 14 / 15 stops after first round for trip pattern c9d3c7a2-3dc3-4405-9d34-f747476643bd (BARCROFT) on route 72bbb68e-f0ec-43f1-9d47-3cbb1d6d5044
19:24:08,001 INFO  ~ Fixed 26 / 28 stops after first round for trip pattern 377d5b65-2e1c-47fb-b962-7571bd623c46 (SILVER SPRING STATION) on route 5844b309-3754-4210-bacd-7324283a47f5
19:24:08,059 INFO  ~ Fixed 28 / 32 stops after first round for trip pattern 705eee60-c8e1-4cda-a69d-2517688a14fa (PENTAGON) on route 1fe187b4-98d6-4f56-8179-bd5da929aeb9
19:24:08,179 INFO  ~ Fixed 41 / 56 stops after first round for trip pattern c02f2ded-524f-4657-b2f3-de58d5a2b3f3 (GEORGETOWN) on route 7dac992e-f54b-40c6-86fe-0f57adf5d3f7
19:24:08,216 INFO  ~ Fixed 10 / 21 stops after first round for trip pattern 4f05b500-9ccf-46b4-8696-3a7cfc537d6e (LANDMARK) on route 3022ea57-41fd-45e4-b063-064b2074458e
19:24:09,078 INFO  ~ Fixed 7 / 88 stops after first round for trip pattern 56eee63e-c9af-42bb-baa1-175c0be44bc6 (MAYFAIR-MARSHALL HTS-LINCOLN HTS) on route 9ef1e536-7ddb-46ce-81ec-6fcecc3c2d43
19:24:09,142 WARN  ~ Shape dist traveled past end of shape, was 46752.963957963686, expected max 46752.963957963686, clamping
19:24:09,144 WARN  ~ Shape dist traveled past end of shape, was 46752.963957963686, expected max 46752.963957963686, clamping
19:24:09,145 WARN  ~ Shape dist traveled past end of shape, was 46752.963957963686, expected max 46752.963957963686, clamping
19:24:09,147 WARN  ~ Shape dist traveled past end of shape, was 46752.963957963686, expected max 46752.963957963686, clamping
19:24:09,148 WARN  ~ Shape dist traveled past end of shape, was 46752.963957963686, expected max 46752.963957963686, clamping
19:24:09,149 WARN  ~ Shape dist traveled past end of shape, was 46752.963957963686, expected max 46752.963957963686, clamping
19:24:09,151 WARN  ~ Shape dist traveled past end of shape, was 46752.963957963686, expected max 46752.963957963686, clamping
19:24:09,152 WARN  ~ Shape dist traveled past end of shape, was 46752.963957963686, expected max 46752.963957963686, clamping
19:24:09,342 INFO  ~ Fixed 32 / 41 stops after first round for trip pattern 09ca4ce7-4ec8-4e8e-93d8-c73604d36d75 (TENLEYTOWN STATION) on route 27775e9f-d642-473e-aaba-197e85370831
19:24:09,439 INFO  ~ Fixed 18 / 20 stops after first round for trip pattern 7d577d65-efd2-4071-a18d-39697e085615 (LAUREL) on route 1f05e5a6-9758-4d53-af38-3902b65ff3f8
19:24:09,858 INFO  ~ Fixed 82 / 98 stops after first round for trip pattern 4f15108e-8ca2-4af6-baa5-75beb53cda03 (SUITLAND STATION) on route d0547e0f-e3b1-4c3e-8b34-0ff080071666
19:24:10,045 INFO  ~ Fixed 57 / 63 stops after first round for trip pattern 7172dd3c-1faf-4f10-88dc-ad4413fc0990 (PENTAGON) on route f13dcd46-6530-4cca-8214-262d14766e10
19:24:10,105 INFO  ~ Fixed 35 / 39 stops after first round for trip pattern a0b4bbea-d215-4091-b118-c0db0c8eea3d (ANACOSTIA STATION) on route 2a768143-d6a0-4e63-9c7f-e0ef651fa5fc
19:24:10,309 INFO  ~ Fixed 50 / 64 stops after first round for trip pattern 77ba46eb-df8c-4216-a989-2e16212f3387 (GREENCASTLE PARK & RIDE) on route c6d0a86c-47d0-4320-b863-fe033b532537
19:24:10,359 INFO  ~ Fixed 24 / 27 stops after first round for trip pattern f8ae11a7-2b0c-4674-849b-5f4d99c2baee (RHODE ISLAND AVE STATION) on route 6b821979-3a52-4013-8688-67bb7238c4bb
19:24:10,438 INFO  ~ Fixed 31 / 41 stops after first round for trip pattern 22703b51-de3c-45a3-b532-e544cd94b0e9 (LARGO TOWN CENTER STATION) on route ff2c741b-372b-4805-ba9d-5c3f0471c36a
19:24:10,509 INFO  ~ Fixed 31 / 44 stops after first round for trip pattern 6f2efb26-a4a4-4f90-9c87-8ae95af6a843 (DUPONT CIRCLE) on route 7dac992e-f54b-40c6-86fe-0f57adf5d3f7
19:24:10,523 INFO  ~ Fixed 28 / 28 stops after first round for trip pattern f5eca842-57e0-4996-b48d-b29049ce6f44 (LARGO TOWN CENTER) on route 363dc064-e6f1-4b42-92e3-d475f4e806d0
19:24:10,614 INFO  ~ Loaded 21000 / 49539 trips
